"","KRT78","IL36G","IGFL3","FABP5P10","ELOVL4","BASP1P1","SLPI","LINC02265","METTL7A","RDH12","PXMP4","BPIFC","PSAT1","NXPH4","CLCA2","ARL5A","PALMD","WDR34","NUDT8","MCM10","B9D1","ILVBL","ATP5G1P5","AKR7L","RASA2","PPP1R35","TNFAIP1","ZGLP1","ADAR","SUSD6","USP43","ACSL6","USP50","SLC9B2","HELB","CARD19","DNAJB1","AGMAT","IER5","FAM83E","P2RX5","RIPOR1","RFX5","TRADD","MIIP","SEMA4C","SLC2A3","PTPN22","INPP5E","PATL2","RAB39B","FRMD5","TEP1","SP100","CDKN2D","ARID3B","JMJD6","CCDC88B","CD247","ISG20","BTG1","CLIC4P3","ZBP1","LCAT","SP140","GPR18","PTGER4","ARFGAP3","CHORDC1","TREML2","CCND3","CCNA1","CARD9","SATB1","GPR68","CARD11","ACAP1","MAP3K14","TDRD7","C1orf228","HSPH1","TBX21","PARP12","TRAF1","LINC02407","STX1A","S1PR3","GNLY","KCNE4","EVL","TMC6","SH2D1B","ITGB7","AIM2","TNFSF10","USP30.AS1","CD40","IL18RAP","SLC17A9","ZAP70","CD226","CISH","APOBEC3G","GPAT3","TGM2","SUSD3","CD96","LINC00892","IRF1","FASLG","GADD45B","GZMK","TNFSF14","CSF2","PTPN7","RGS16","SOCS2","HAPLN3","XCL1","BIRC3","IL2RB","SAMD9L","BATF","SOCS1","TNFRSF11B","IL4","NFE2","CD69","HSPA6","GZMA","CYP4Z1","CYP4Z2P","BATF3","WFDC12","IL3","target"
"054_04",13.2713646987712,10.4944156063802,11.2443817136026,10.6608561891161,10.9552638126213,10.0430073007961,13.2253555620646,11.2103680144251,13.4434186243946,12.7063605841411,11.4185896562243,9.71565756682849,12.6288027383619,10.8110273684147,12.1540068427523,11.2394890242282,9.99559829266195,11.8987098669348,10.9385862837262,7.43038839517591,8.76717111862796,12.4495917079228,12.3579027691789,11.5781593574826,6.78172588080832,11.9922928767276,11.620681316437,7.55442709022101,11.9677960809444,11.9649307669608,6.83464716006288,6.06784687282901,5.90235695328693,6.2836648894856,6.29777040763898,11.683981517712,11.2581705000424,6.11548416754557,13.0407025277935,7.18816952620823,5.98938785512828,9.76481442547777,8.83650505558919,12.4900805664183,10.9834058357727,12.4585067696424,6.23269460139149,6.25335095204664,9.78135829340435,6.79135174474062,6.0339132683051,6.15927204115425,8.47620415092479,8.86086981871189,11.8157592569016,8.93877559669315,7.66297428625916,6.56534161362897,6.81463312518306,8.87412042347199,12.125335684443,8.50078566861936,6.10968756065558,7.36514038141298,6.46883374214866,6.46754011638929,9.87527214244767,10.6315097043664,8.1287717192266,6.36552855870204,9.32026381275532,5.97501526776414,7.70193086994522,9.24648577519199,9.67549557847947,6.32553015524569,6.28082999556639,9.74981687537523,9.58694200840983,6.70106620258422,10.3303420210148,6.1836193610914,9.15590699598923,7.31480918474545,6.23440970670809,7.62622583411189,8.95642954020757,6.54536528703815,6.77076047826607,11.1563965795741,8.32615021500189,5.96513413585622,10.3301629929824,6.46392182320043,11.0765176603731,6.88413918141155,7.76362690044698,7.48165581134928,7.04583715820533,6.84019206540303,6.01362105326885,9.64694680919335,7.58691110003768,9.80177797948842,6.30001844946841,9.20905143373771,7.21500420322633,6.84579038049696,7.55796352840296,6.75516881099831,11.1951558784377,7.68330541679241,7.33775117663009,6.31984929746618,7.13350737384652,7.9299947750091,9.41326226051888,10.7824497390196,7.23049525049264,9.79581071064759,9.72313461742882,7.98836215141452,9.43822896455324,8.51183545038412,6.37574116085121,5.95633876500297,8.43384605822386,6.7765704109378,7.78021766792467,8.63237776063232,6.52201930640858,6.24765585945253,8.15017472856891,8.71309735493263,5.89717630223115,"ICD"
"056_02",11.127556142728,8.9475266270157,8.70332099401365,9.17072763666291,10.2920410483934,8.06557789077221,12.7396093438019,9.75055557762388,13.6668142848381,11.9374139357431,10.0777207838972,9.31138257213086,11.8390810577381,10.5127175426365,11.5568727554763,10.5597038628672,10.474209381532,10.2167465364821,10.4404682177068,6.32489345383761,8.19540911906654,11.4330680127369,11.4515157521079,11.6684789233379,6.87915165566963,11.5145084650659,11.6608067933255,7.03424688651027,11.9260808099057,12.5481875204876,6.37181625761236,6.08886986813713,5.9603826483427,6.48408235661791,6.25313775582375,11.7345238422646,11.2134187104366,5.96417138105943,12.8257618048591,7.23943451445114,5.99197903909716,10.0181398857037,8.49265437389846,12.2159655079642,10.8359123628246,12.5145970011526,6.14258213509042,6.39158235944788,9.40295437976093,6.49358194206878,6.0711118041488,6.23142261676137,8.38879307946763,9.07624500369214,11.4179175199016,8.9006562243271,7.66026203255792,6.43861299373543,6.84299985019313,8.30621960036128,13.1813578261506,8.19241712100403,6.12104445446049,6.72134527404053,6.65760156962633,6.25818844664947,9.78382424962827,11.095690753311,8.03423287219096,6.10760740729728,9.04660543010542,5.83449052615361,7.39839016596245,9.90516051652075,10.7371797157296,6.10692700108614,6.28999520934244,9.64891151987573,9.49409454854272,6.31829853694242,9.98995663879158,6.77047704293841,9.34934136796088,7.18466625864295,6.19074814640874,7.14270500155958,8.76931328896164,6.6484505339374,7.25554140720321,11.3913388065107,8.03212113150861,6.14064842405055,10.0315668774475,6.53843333490363,11.3486123177533,6.92167708092817,7.95743353075973,7.4678181418602,6.70254755789454,6.34787281037414,6.19073501922976,9.14156465578436,7.95247810916315,9.39804868828958,7.10126225482043,10.2098940459596,7.48030577112701,6.93153997342596,7.8015573384509,6.96015911449645,11.1443861552768,8.66292935349194,7.19968737885476,6.13419982050895,6.89178537519022,8.41789176681334,10.0053647326144,10.1080908604387,6.95578022708619,9.70158410650885,9.08359586712849,8.32547457806244,9.57312742195892,8.79675482337882,6.68749106083404,5.90675208767796,10.7499984747366,6.89717234236642,8.51512063278611,9.76326822999875,6.27581341999859,6.25843426741536,7.7533992354481,10.3103948082861,5.79524335606745,"BASELINE"
"056_04",10.7739699520444,11.7822150617423,9.50863321466717,10.2396917104624,12.1741459434595,9.7225580255818,12.2897910762859,11.0424082899758,14.1287727181309,11.8703350777009,11.8934357181429,9.20628992443591,11.8276027902311,11.7370861925967,11.580960043258,10.6349972785066,10.7182213489983,10.3231253984254,10.2126688746183,6.98152906685705,8.5500262124241,12.3541344142908,12.0902206099112,11.5710841112238,7.10079515512595,12.1738057142258,12.3103738773263,7.56300959258752,11.7830182532688,11.9466569195256,6.75272147246304,6.22479557451722,6.06794916529718,6.48196613099915,6.14696786516941,11.6252643902152,9.98885948435285,6.46804882745798,13.2445019590962,6.77130118394007,6.04274379379258,9.75421300369159,8.83316081209459,12.3306092935291,10.919740143802,12.3210952710802,6.41854238943584,6.67379694186272,9.87609497741478,6.36792586291306,6.01026016786495,6.07202627724807,8.72479814443898,8.63789005846433,11.1098180799927,9.56787789015829,7.9892886109606,6.57606839387103,6.98269202707824,8.58067677510225,12.1593115189597,8.6041291283318,6.01093585585029,6.98170020386579,6.59023178399404,6.4343131072525,10.1373840680764,11.1106954056738,8.61908211613421,5.73201573753085,9.09120008606436,5.86409678519764,7.77475732374792,9.75091911647409,11.1062928526384,6.11391035501853,6.44874008322176,9.99630249512549,9.41271135362901,6.5782894376662,10.7419262366641,6.60781419722932,9.33582447205905,7.77253643434753,5.97911413935445,7.76847731434257,9.96427249351084,6.68641106235622,7.15102830360231,11.2422127022361,8.97994533774611,6.11577731234362,9.87790435485865,6.48460827120534,11.4094914571747,7.91510687084747,8.07810590673541,7.54347974106387,7.42094012929031,6.68021416548885,6.28490720625618,10.4073655662653,7.81678437806653,8.99881793958992,6.14779407899414,9.73384638917557,7.65277789031128,7.56023793240052,7.87426564869992,7.35835086242388,11.3687183983335,8.1628619095674,7.52383524554909,6.25645798058716,7.41665141735679,8.69933108435739,9.75015319272294,10.7083726234722,7.02757754318467,10.9185945503705,9.28136317836903,7.94961218083006,10.090588789688,9.11703250297837,7.12710688573441,5.87384777210993,8.05940424661382,7.59409749589477,8.17883339586045,9.48800885090065,6.4357448213332,6.42869841064494,8.26863726095008,7.74378823367339,5.91625358102037,"ICD"
"062_02",10.2507139549504,8.33314605567311,7.98774801431217,8.94238507720616,9.13993417562124,8.01159820925224,12.4128985024616,9.44309895748322,12.0530586487806,11.0260840616283,9.46864401101204,8.12261286699144,11.7278040367655,9.26794027219843,11.3161230488139,9.89399222802503,9.87534021649183,9.88078784442394,10.3010295286518,6.30308215436875,8.06007429114449,10.9690992216799,11.8730602385757,10.6791942591207,7.29089073668232,11.9782814970177,12.2993357970793,7.67232676410098,12.5913665100337,13.0565099981358,6.69554997327123,6.75203178969445,5.95508715772062,7.49366836160982,6.90744716206579,12.4438542053569,10.863022215345,6.83675787454438,12.9212629245911,7.11039607465691,6.45132529771164,10.3061910311891,9.07366852166811,12.8705695013363,11.6854004602248,12.6077249243355,7.05090893574283,7.37871414071203,10.123507369232,6.65310892756545,6.78094864353449,6.8051280765883,9.21229789771691,9.50801304632566,12.2035054161558,9.58722337218097,8.05675768648797,6.79503321849626,8.08779327390475,9.49332530725259,12.3731022811311,9.26980807212906,6.77698833928672,7.11520097664277,7.62892964960775,7.63852698639303,11.148270632988,12.0812848940154,8.94240145184742,6.9033725741899,9.87674178222391,6.13208474618533,8.21055267920899,10.414385541123,11.6167615908517,6.86149900372414,6.98194014066661,10.8278063604037,9.54454543066899,8.1074676496544,11.3644704626619,7.83728562157342,10.2665305300686,8.22114702467309,6.56755952920313,8.12750134809981,10.8880683718295,8.32974715239696,8.16407835322083,12.2573040585523,8.9047070697335,6.86301096736534,11.4324822402779,7.18308724179275,11.9684675354102,8.78931005007503,9.30774573342197,8.95764111509169,8.53674581268113,7.9228195970484,6.84939935352344,11.879044823432,9.16864851868333,9.85352486661241,7.52285575256827,10.9525136235086,9.03768503640164,8.45339554210637,9.31563118774657,8.31782993806843,12.615772396645,10.2612197962812,9.47785256561372,7.6947994328543,8.7384023360415,10.8791058759719,11.6068917145541,12.844187061278,8.90631685583089,11.0526643641566,11.2453265272562,9.91199823112417,12.4343710612332,10.5980025495541,10.2721699516704,7.93787505401198,10.2968067641002,9.94567749817685,9.01601803953993,11.6857190652087,7.04082888650088,6.95816222195781,12.239534461922,10.6729328454358,8.28983107358473,"ACD"
"063_04",12.6174359937741,10.1117108435239,9.69261590790487,9.76543578990986,11.5694238255294,9.88878865817538,13.7284737030259,10.8550179832922,13.8449318445105,12.2062772042446,11.594991100301,9.59943395442334,12.4610520546447,11.1392604929184,12.6008485345427,11.2908916508697,10.2623433319784,11.6991859121388,10.7743731228686,7.43265613313774,8.75414236345206,12.5140571687821,12.1807520493236,11.7896389072635,6.89293264592343,11.5032574359544,11.4704749283426,6.96719031190467,11.825767551558,12.3735515159564,6.68459127060244,6.17284698220904,5.92227657994435,6.44443439029529,6.19954236319993,11.8420932386184,10.7743678386874,6.32204475061182,12.6404384921704,6.59257959658762,5.90501079192004,9.59915185528687,8.81604832073675,12.306262741053,10.4804321416785,11.7025248443099,6.34757916791733,6.58541751354293,9.00119137404762,6.41123837585275,6.19782606568229,6.58327675985234,9.01316958050137,8.84081356723784,11.8142667846828,9.00506005701594,7.27115692381808,6.52491621551568,7.29585844909456,8.8594310806663,12.695817294959,8.31255480395283,6.37546324150737,6.48306967831991,6.61507152094406,6.94748745364969,9.83577529248386,10.7090805103116,7.29520651039038,6.264570765979,9.14578440901728,6.17954019314877,7.61466163123284,9.34033916408861,9.92307690836433,6.22813916419895,6.44791872046718,9.50093064349222,9.01428550206529,6.64131875196776,9.49946083616201,6.65032105796653,9.09895248572742,7.36300675609736,6.14723485753261,6.94458517396677,9.13410963521659,6.79467583935283,6.7090579227401,11.833594924642,8.23248452612457,6.30973498128668,10.2040412578952,6.440578611504,10.6789262601184,7.28843570058618,7.81780111054213,7.49391833013086,6.85978890980494,6.97247857463977,6.03698105243395,9.99881153138861,8.24725454496337,9.40573386733008,6.24228506820485,9.99184318388546,7.55416364163308,6.89630356388777,7.77486049177857,7.17866870155055,10.6585748959732,8.74001172326157,7.38680641635508,6.53228275981871,7.27224804638872,8.23840538573877,9.59061237363858,11.2248167099992,8.09839148510069,9.33899417989928,9.94795068870515,8.08627144465885,9.47591256104242,8.65078606572438,6.7455855325656,6.13567877093446,8.51235370386584,7.50500797913415,7.91711391069139,9.26465255512656,6.23140318215055,9.16556988678061,8.52142151971639,7.82491100798551,5.90479143770995,"ICD"
"066_02",10.0174948117333,7.85217076332484,8.95875395610824,9.52313784165727,11.4000580156998,8.61358291073646,12.8110098348701,9.91984805863349,13.6262142076016,11.5839132928218,11.0540300574867,8.76271474896051,11.9477253930461,10.3165195488913,11.9713548574292,10.5304256799019,9.8654165630677,10.1667812981619,10.111622707611,6.37619533189134,8.28841909351427,11.4791270175155,11.7329478433066,11.4939723633702,6.83134734207985,11.8282625472309,12.0988876852873,7.4599571872928,12.3121716909953,12.305283529832,6.76731126663647,6.23302949478329,5.89685189261183,6.86877719364782,6.44465867305475,11.860586745427,10.8944199102368,6.35394040829313,12.955001229461,7.04736681762581,6.34980344598105,9.85389008982525,8.92709391849778,12.4600976852315,11.2460747101797,12.4289916600311,6.51967261104178,6.76452781977026,9.6915017729924,6.69131699653223,6.19035126334214,6.60609462443325,8.68648184783614,9.40311725648187,11.6125179639612,9.21227062257858,7.60890091444537,6.63529618520176,7.31298858734028,8.92359026373882,12.5718515929665,8.55179408457237,6.52157952110117,7.40265486257241,6.88567188878856,6.85858728233662,10.1922341202331,11.3849389749976,8.54734190011073,6.49007985202614,9.47394828319151,5.84357292454629,8.21416977820651,9.73271003763312,11.063815312199,6.53777538819918,6.71875183830714,10.1881827478991,9.91423370554793,6.85381175756373,10.8554474249661,6.89122197673017,10.0046734772769,7.41733100863928,6.29311433114913,7.47125021442911,10.0439192920722,7.21444117343675,7.88278050260994,11.4865675189617,8.74601472553648,6.47078811290788,10.805218365151,6.60366790339944,11.5623371937453,8.05926189529783,8.34553447800221,7.83674203974578,7.78752673961702,7.29640281148295,6.26630483374879,10.6323962835593,8.36535500605693,9.06129967416649,6.8423284668763,10.0153700402631,7.97269053432347,7.36572839773518,8.29282975020773,7.17661474379817,12.0299584402476,8.87013307628647,8.24226385462224,7.07299438317619,7.8400394681378,9.89329592132597,10.5163775489847,11.3080096866628,7.7022667990374,10.4833850941877,9.79588645801816,9.21340034138369,10.7166204433015,9.40881403458309,7.83575516137949,6.36360442805955,10.5349322404575,8.54056802237714,8.62724086437539,9.63453856735691,6.71845488649468,6.57607800039736,9.83719892373347,9.95702255356497,6.53102084652002,"ACD"
"067_02",8.12144030716634,7.52505712793417,6.28409187088893,9.5593214203288,8.84737069200931,8.73263783308796,11.2451636870366,9.41143628539453,11.4078574733901,10.2024325860167,8.65000074102992,6.42233866745546,9.62546616119672,10.0736082820533,9.98672549356998,9.35393334198336,9.32105905295221,10.1640305269792,9.79948647170481,6.64833888047596,7.94940989260266,11.0333821756404,11.6203484320481,10.6163493333986,7.49251065152631,12.1109674218252,12.5590334207683,7.88484620576446,12.3814764259963,12.9126217201097,7.12148708042694,6.72326732206425,5.8383228159684,7.50136243539667,7.21427588369948,12.4620226408607,11.0085697774127,7.21633321837383,13.2573726726471,7.61568569705607,7.25150930385388,10.6594527885684,9.53442924110105,13.63715984408,11.9031117350418,13.0433304795581,7.29181205806796,7.68528986394467,10.0026725265874,6.88591061503556,7.18259939106532,6.60074183365953,9.7283616215716,9.47979654527369,12.0061876597773,10.0287748305082,8.58610127216207,7.08216994104612,8.32402251486767,9.49491479209715,12.682930762043,9.58850562034065,6.75692066313213,6.84316368225581,7.96790110038298,8.27409247278434,11.2956806552531,12.1554033869353,9.43184090981263,8.07982620610013,10.3015558022901,6.91442991058861,9.38108808443606,10.5992072586459,12.054275237509,7.64962808261617,7.45139823100215,11.4776319224143,10.2996296005255,8.03617030170734,11.7309384567016,8.11390592270959,10.9348627811048,9.03090300052987,7.64170548518985,8.3436897698462,10.703221288678,8.51389949930754,9.16639894929166,12.2524843021008,9.68004676562543,7.77185549983083,11.5860209217639,7.9438762678639,12.555704230701,8.79087403295208,9.84451586868429,9.13643737821309,9.24944065433387,8.44724452653167,8.13790600179034,12.1351547206435,9.7680457184692,10.5486488248633,8.00836968239263,11.4566674827307,9.37842165250396,8.45073844005264,9.16170474631308,8.59906439275226,11.7591854325417,10.3491980572439,9.41116658389538,8.36082512188277,9.44355761554006,10.4071480629356,11.578908146709,13.1178586331311,9.74311161482547,12.7400612894073,12.2487372695775,10.243210438368,12.7456724263239,11.7017556543821,10.3879681475496,8.66248721819925,9.98912266521932,10.3662837188357,8.98231982801793,11.9750921446609,9.8534602934743,10.0738090121286,12.7327142172381,8.0557149747779,8.13767074428418,"ACD"
"085_02",8.42175906170099,8.39775120970452,6.75935930475725,8.05744197687586,9.10873504059493,8.18247267649071,11.6532384303986,9.43148168621057,12.4223170483866,9.28528832142437,9.62171459464988,7.11060798386828,10.1325471443762,9.67490582491681,10.4108259700413,9.29585413363316,8.743152607992,10.2866394376726,9.92213979248249,6.80772348523677,8.0519198367158,10.8710602325255,11.7926876081781,10.6042021626945,7.42449129842443,12.1953111386382,12.3710818257017,8.08607439259288,12.5234026110008,13.2054778901357,7.23721281298843,6.81440151500521,6.12549175902081,7.33829268161761,7.05758827224212,12.7873307118936,10.8061707083532,7.01045783971904,13.3672138035464,7.66038914554245,7.0924529215285,10.9759035407162,9.46013602323885,13.2084803916325,11.8978711931913,13.4024667825486,7.05938817498023,7.47898616885826,10.1878252196605,7.27371679540777,6.92153571615166,7.02870127323596,9.47141600933345,9.49627126242284,11.9334788366079,9.72944261767328,8.21825538043207,7.19369687308679,7.99586559718026,9.5069802656333,12.6356659468862,9.37640468733698,6.72505289182291,7.11845671303023,7.68010337157324,8.02272277749853,11.4426918576191,11.6100090902994,8.97210263517236,7.45227722031602,10.1880321954858,6.62939394382737,9.08827527862421,10.0386118733379,12.3599455353158,7.5915881308567,7.39504051238926,11.1328390801906,10.3019705941378,8.06090567385738,11.0470588225108,8.04269973792259,11.0865407207924,8.96301665982713,7.81987317549001,8.58644773109929,10.6899994309099,8.46483847566831,9.08349280551061,12.5898003915336,9.51767782077949,7.56032281200672,11.9903268611735,7.40847237565319,12.6459572492213,9.06299577918591,9.97105928736766,9.08841573093306,8.94287503125491,8.47307708328908,8.01820553485008,11.838340790053,9.54085362973453,10.1605189519358,7.21236208675017,11.3786939080617,9.65056249500416,8.85729045830728,9.67785338454073,8.62382250858571,11.8289724896658,10.4962921546687,9.44229081624411,7.82777802968093,9.39658303505861,10.6583250840847,11.3080166415362,13.3999096250296,10.0184937779938,12.8359599314636,11.5385371188483,10.0404678091623,13.013018245212,11.2076009519548,9.69444225540537,7.40729827167532,10.0299711197229,9.65055249633938,8.60501563547672,11.8143210881574,11.0669009116576,11.1916652833304,11.9569377371541,10.1074680738704,6.88478627866675,"ACD"
"085_04",11.9344889071928,9.29088817441321,9.70578828314463,11.1612848077861,10.0205331368374,10.214459210212,15.1295266709937,10.9213477172406,14.1152760679932,11.8860900037466,10.6993360702757,8.59055201198908,12.4424847940776,9.5863471451781,11.7499044003168,10.407329230674,9.46183945415814,11.1564603913885,10.5576566601272,8.18380396975044,8.8593235002945,11.5139849648038,11.9942040452668,10.9534259238902,6.81985453162729,12.214984782634,11.6689786947663,7.60480494848139,11.7809958594207,11.8791381009004,6.86889268173646,6.34073129991271,6.07811094316512,6.16900526354586,6.89656419534115,12.2000112810287,10.5981519872694,6.05231478341252,13.1610887346862,6.93309308690106,6.05093798724484,10.0884054221663,8.57583003740802,12.2151282158093,11.2467875991323,12.0479091634425,6.20050985850978,6.70692603920767,10.1080231303077,6.53802725976491,6.241425191778,6.24665761583619,8.70811525989269,9.12204446478889,11.1024153538093,9.22338321008159,7.63588529099114,6.65761000646702,6.61880330907144,9.01299241332903,10.9333108754768,8.81929100267451,6.48147885090162,6.46510212116748,6.50231185831954,6.38542223671635,10.5962513303164,10.7482717012446,8.70434015189555,6.63659040049034,9.00435071590842,5.88511531321443,7.63307650803828,9.68622186419043,10.0553066077257,5.81720218870216,6.48805723060639,9.34705078373724,9.78342038515575,6.62440645184929,11.2054074885779,6.45438543242879,9.27608527727407,7.17041786815858,6.35690930948276,8.08933133961071,8.89491635596341,6.92213687814345,7.53491700701714,10.9199875151121,8.30912956775184,6.14792346499596,10.0639780156015,6.98208101920406,11.2731308572545,6.75854519398729,7.71362401316581,7.6370598680415,7.43230981621445,6.37015366727737,6.03368830472641,9.3535290219422,7.95384755922711,10.7190758911701,6.04008736488443,10.0872587845839,7.77260972649013,7.16816711593383,7.28011595918114,6.59433325997488,11.2647816513041,7.5355203289889,6.95972383590139,6.04397668996692,7.06643510880743,8.54378345135647,10.052174439223,10.7434281103395,7.72387338776547,9.66679485140509,8.84690881945791,8.52398606684804,9.98860024374309,8.81714758262734,7.84529912217149,5.86670871432662,7.99301575433447,7.5951860379405,8.33116929798807,8.74383937135056,6.71127515467863,6.97268799017599,8.40161343537975,8.20493471819461,6.01586245384718,"ICD"
"086_02",9.59608269123493,7.9292773186793,7.65158836737521,8.15958218041244,11.0779386775069,8.36547984624936,12.8880328148231,10.3837268759339,13.6662172691114,11.0337955034314,10.8136672722876,9.68706894261573,11.4177992204134,10.8282786180864,11.13628255233,9.57770566591451,9.53101209609871,9.49199432219148,9.34290141761001,5.90473580292193,6.90706423904935,11.5459191595272,11.2760204863435,11.4043807809573,5.97461886244071,11.9223977472512,12.1933581004738,7.1759235302099,11.7608377098548,12.4097005703457,6.20040365173139,6.42263942973863,6.65576193410851,6.62114192106414,6.09487917684605,11.8418592421772,10.4393013918716,5.88741309068333,13.1422883633686,6.23721829345613,5.85250250666369,9.09923199729215,8.06695085427033,12.2268147017764,10.8861644124507,12.6059220596644,6.11841719333791,6.51989982436694,9.89158150164861,6.08100339199493,7.86237891035381,7.0131252985395,7.72533942955607,9.1093200243955,11.1732403984299,8.82237263627878,6.5297466545083,6.49642287803351,6.02874549554836,8.43707869893998,12.5072476746143,8.52151223867948,6.83219848800903,6.7952971490919,6.58863045434058,5.80659482293813,9.76392721193978,10.890188028234,7.29638738036502,6.45930883352722,7.73482543167101,6.48568968973897,7.56379090709985,9.07558064794715,10.5622253773351,7.02340907887413,6.13893169922381,9.42288424606109,9.42024709789923,6.06823307673861,10.0270379829639,6.20209704694738,9.10179790027476,6.73921656699005,5.96209858453955,9.9395700669696,9.16655635909031,6.06623143518829,6.47685088423772,11.1849952294562,7.27244724842016,6.66537054507773,9.83305735641421,5.99814614259536,11.3404340446677,7.85944747044453,6.8272597466934,7.10774143316056,6.35638829814935,6.75366224946931,6.37210477781627,10.0146374182893,7.04988093088862,8.6045560234427,5.8829819115974,8.65117990448613,7.93143533338588,6.12383033806553,7.27096102482923,6.33761993075625,12.6703965174799,7.48653019300234,8.81062466105236,5.90334634470687,6.23730027441921,8.90108037010424,9.12497568038336,10.7707388660038,6.12992527436973,10.1779415799891,9.01176758317253,8.64162804579506,9.91928568057401,8.70059088233836,7.13342252490677,5.86902348004334,8.03220850426582,6.6228058138347,7.89443568584261,8.05609585224918,8.31228466391906,7.6027221157194,7.8684697701871,12.328797521799,5.8493389194399,"BASELINE"
"086_04",13.5810936856147,11.0224404860287,10.8323745136863,11.0245700510091,11.1498409016949,10.6603006548479,14.5119284854678,11.6888278367991,13.5024870723235,13.165877828272,11.3321422837557,10.5795784708935,12.4153018891053,10.2297877429556,12.0840024715803,11.7101566788203,9.65621477930146,11.3866981136302,10.9618201369109,7.60842433325796,9.19111849125778,12.0058050247969,12.1199784584598,11.4047859835498,6.8331395241406,11.962203223087,11.634607982645,7.39085772736488,11.8485257742878,12.1996954609058,7.19504987981073,6.12590334981379,5.88344306753425,6.36149106966174,6.32100226135912,11.9903044352927,10.645108737713,6.13356565967982,13.1929441987706,6.60750135839881,6.22600425668832,9.87420406059328,8.6984277322471,12.5247166485268,11.0367843806695,12.1876802137123,6.21083200589217,6.56222230844,9.86695491377521,7.19858242510792,6.10052900255011,6.01364037773541,8.92986115647098,8.97882274143613,11.4208849647885,9.27370858294358,7.09501337809027,6.6019856619036,7.04898612653583,9.16712852737665,12.0490924817577,8.07099449518907,6.37459189006584,7.15097044814401,6.47292233287176,7.11691876335937,10.1969622619868,10.6979593598512,8.07149019350905,6.26190092966071,9.16228109076586,6.05438946212306,7.75119531189343,9.93129315716218,10.492348327718,6.58675186540792,6.40291403786962,9.99344585330546,9.44137041161455,6.77094439175012,10.2751594302574,6.57928185236797,9.32399786922498,7.75840582452978,6.03509531946484,7.89509759391078,9.02884847914441,7.15497393832298,6.93528498538052,11.2655331683022,8.34347381112235,6.14122421083051,10.9017840187892,6.57182601150565,11.1475584114635,7.175776644563,8.15981838978403,7.66004541303898,7.5346146559364,7.46390478614016,6.14401170038697,9.91428736606241,8.39472863692385,10.0165548419002,6.03493150436154,10.181015795319,8.1829647016809,7.44753259994589,7.97524956132425,7.43728388907737,11.4408873252219,8.43759019566189,7.98323111435179,6.63357045622111,8.04764049006971,8.70494861094634,9.96429490501543,11.0555264074125,8.09831344478376,10.8015146279798,9.59709072437575,8.64352253870697,10.354383808266,9.2874099017446,7.59789703239297,6.12635888009069,9.43530727378883,7.85084474773261,9.03439506415672,9.92132043090938,6.81345302967015,7.03541055852484,9.26288511576815,8.4120260261033,6.08650961110183,"ICD"
"087_04",12.9406742072454,9.70665982858012,11.325451955542,9.94293291679266,11.4934565477197,10.3776533946799,14.6121367726716,11.2623596918528,14.0106871501432,12.4906950063858,11.4714087939665,9.67385379497009,12.2543686998259,11.0293165304514,12.3202492482409,10.8711423663073,10.1220763400938,11.5448152102292,10.9054989600413,7.52804391148776,8.96923841230307,12.4017953150544,12.1166941755532,12.1109224603616,7.12249329340433,11.4370855104406,11.8018335782362,7.3603387359209,11.9812137332445,12.2726074534441,6.86595155176799,6.12041354288128,6.26407273164815,6.4640664523909,6.23253482650524,11.85107001453,10.8881746109033,5.90841054109891,12.8525006527363,7.23760400237929,6.06459371177126,9.56707995854036,9.12224113221989,12.4168644694315,10.6785163801894,11.4941884694777,6.33382380701623,6.42938794021904,9.37957245408795,6.53932798067519,6.48951434075956,6.09005317302919,8.83252567339655,9.04532010735196,11.193603136266,9.19455033029146,7.06693784677456,6.63817598202047,7.02511642709949,8.86653318436342,11.6355460322424,8.72384796705818,6.40652822322671,6.27547151284754,6.66704662164893,6.93087288518177,10.1471436588316,10.7810344707529,8.14423189405715,6.15094189692489,9.0800844231952,6.0015383934152,7.44754109567619,9.6806582695444,10.163431128153,6.04129938270889,5.95455662656139,9.17601969919279,9.7299236894499,6.63860257301884,10.6458112253317,6.75045258567103,9.26914248405645,7.58466481193206,6.01333173311031,7.87085297802674,9.83131582049094,6.8447355771236,7.17602519153525,11.0636161147011,8.13601800884813,6.016044281048,10.199193864947,6.92956147534311,10.629027739404,7.43564854645271,7.5198009818544,7.45661758287284,7.14753566552854,6.78258806782079,5.96851046361726,9.64800711610341,7.65076105922387,9.28689283226266,5.74474189005784,9.69829107490814,7.72600144039131,7.13865147799143,7.21479186217296,7.03105573089792,10.9734228794506,8.4632102072276,7.45557948156071,6.79571879789457,7.38301554288252,8.26348788500961,9.42937159195594,11.2010266593898,7.06258957364081,9.56315228851503,9.56301563359989,8.70530800321027,9.46370806990479,9.01192363576947,6.79926327984159,5.82601141805802,8.13553643509881,7.18441115300873,8.03809171043279,9.11979827754755,6.70565297594449,6.2875242535074,8.24616333507243,9.24785923878963,5.8682504979289,"ICD"
